time Receptor Messenger ReceptorActive
3381 261 55040 239
3381.01 263 55988 237
3381.02 263 55969 237
3381.03 263 55957 237
3381.04 261 55942 239
3381.05 264 55929 236
3381.06 262 55912 238
3381.07 262 55903 238
3381.08 262 55887 238
3381.09 265 55874 235
3381.1 264 55849 236
3381.11 262 55840 238
3381.12 258 55822 242
3381.13 258 55808 242
3381.14 257 55794 243
3381.15 255 55769 245
3381.16 256 55764 244
3381.17 256 55751 244
3381.18 260 55736 240
3381.19 258 55721 242
3381.2 261 55704 239
3381.21 262 55684 238
3381.22 263 55667 237
3381.23 260 55645 240
3381.24 260 55628 240
3381.25 260 55607 240
3381.26 260 55593 240
3381.27 261 55582 239
3381.28 263 55562 237
3381.29 258 55542 242
3381.3 254 55524 246
3381.31 254 55511 246
3381.32 249 55493 251
3381.33 249 55474 251
3381.34 246 55449 254
3381.35 246 55428 254
3381.36 247 55416 253
3381.37 248 55404 252
3381.38 246 55387 254
3381.39 243 55368 257
3381.4 243 55354 257
